UserID,Name,Gender,DOB,Interests,Bio,City,Country
04182,Kim Bailey,Female,1996-10-25,"'Nature', 'Music', 'Books', 'DIY and crafts', 'Health and wellness'","Hi my name is Kim and my Interests are Nature, Music, Books, DIY and crafts, and Health and wellness",Redmond,United States
04183,Melinda Puckett,Female,1962-07-19,"'Travel', 'Gaming', 'Books', 'Sports', 'Technology'","Hi my name is Melinda and my Interests are Travel, Gaming, Books, Sports, and Technology",Middletown,United States
04189,Ned Fayne,Male,1988-11-01,"'Science', 'Cooking'",Hi my name is Ned and my Interests are Science and Cooking,Akron,United States
04203,Anita Shepard,Female,1991-10-24,"'Cooking', 'Sports'",Hi my name is Anita and my Interests are Cooking and Sports,Uniondale,United States
04210,Amber Peterson,Male,1998-06-23,"'Education and learning', 'Parenting and family', 'Fitness', 'Travel'","Hi my name is Amber and my Interests are Education and learning, Parenting and family, Fitness, and Travel",Norristown,United States
04217,Alex Rios,Male,1963-08-25,"'Cars and automobiles', 'Health and wellness', 'Pets', 'Fashion'","Hi my name is Alex and my Interests are Cars and automobiles, Health and wellness, Pets, and Fashion",Birmingham,United States
04220,Lee Smith,Female,2001-04-02,'Health and wellness',Hi my name is Lee and my Interests are Health and wellness,Granger,United States
04233,Delora Salvador,Male,1985-09-13,"'DIY and crafts', 'Cooking'",Hi my name is Delora and my Interests are DIY and crafts and Cooking,Mount Vernon,United States
04236,Anthony Sliva,Female,1989-04-11,"'Education and learning', 'Fashion', 'Social causes and activism', 'Business and entrepreneurship', 'DIY and crafts'","Hi my name is Anthony and my Interests are Education and learning, Fashion, Social causes and activism, Business and entrepreneurship, and DIY and crafts",Methuen,United States
04239,Andrew Roberts,Male,1963-08-09,"'Social causes and activism', 'Gardening', 'History'","Hi my name is Andrew and my Interests are Social causes and activism, Gardening, and History",Spanaway,United States
04244,Thomas Burrell,Male,1980-07-06,"'Parenting and family', 'Art', 'Fashion', 'Gardening'","Hi my name is Thomas and my Interests are Parenting and family, Art, Fashion, and Gardening",Holden,United States
04252,Curtis Hunter,Female,1998-11-28,"'Outdoor activities', 'Art', 'Photography'","Hi my name is Curtis and my Interests are Outdoor activities, Art, and Photography",Delray Beach,United States
04262,Charles Smith,Male,1987-12-25,"'History', 'Movies', 'Technology', 'Books'","Hi my name is Charles and my Interests are History, Movies, Technology, and Books",Kendall,United States
04263,James Esquivel,Female,1967-04-14,"'Cooking', 'Finance and investments', 'Cars and automobiles', 'Parenting and family', 'Health and wellness'","Hi my name is James and my Interests are Cooking, Finance and investments, Cars and automobiles, Parenting and family, and Health and wellness",Wellington,United States
04264,Richard Taylor,Male,1974-02-11,"'Cars and automobiles', 'Beauty', 'Books', 'Gardening'","Hi my name is Richard and my Interests are Cars and automobiles, Beauty, Books, and Gardening",Punta Gorda,United States
04274,Charlotte Farrell,Male,1971-05-06,"'Travel', 'Health and wellness'",Hi my name is Charlotte and my Interests are Travel and Health and wellness,Independence,United States
04284,Carrie Love,Female,1991-12-02,"'History', 'Beauty', 'Cars and automobiles', 'Social causes and activism', 'Sports'","Hi my name is Carrie and my Interests are History, Beauty, Cars and automobiles, Social causes and activism, and Sports",Irving Park,United States
04286,Leah Brice,Male,1995-12-02,'Photography',Hi my name is Leah and my Interests are Photography,Holland,United States
04299,Rafael Frazier,Male,1958-10-25,"'Cooking', 'Education and learning', 'Parenting and family', 'Sports', 'Fashion'","Hi my name is Rafael and my Interests are Cooking, Education and learning, Parenting and family, Sports, and Fashion",Lindenwold,United States
04316,Antonio Hernandez,Female,1967-01-29,"'Cooking', 'Art'",Hi my name is Antonio and my Interests are Cooking and Art,Clifton,United States
04318,Shirley Denton,Female,1985-03-14,"'Music', 'Education and learning', 'Parenting and family'","Hi my name is Shirley and my Interests are Music, Education and learning, and Parenting and family",Longview,United States
04323,Martha Baker,Female,1981-06-08,"'Fashion', 'Fitness'",Hi my name is Martha and my Interests are Fashion and Fitness,Camp Springs,United States
04329,Adeline Poche,Female,1976-02-24,"'Food and dining', 'Health and wellness', 'Nature'","Hi my name is Adeline and my Interests are Food and dining, Health and wellness, and Nature",Bismarck,United States
04330,Joseph Meier,Male,2001-12-12,'Nature',Hi my name is Joseph and my Interests are Nature,Kapolei,United States
04340,Ricky Smith,Male,1972-04-10,"'Technology', 'History'",Hi my name is Ricky and my Interests are Technology and History,Natchez,United States
04341,Fred Stalker,Male,1993-01-30,"'Nature', 'Music', 'DIY and crafts', 'Business and entrepreneurship', 'Technology'","Hi my name is Fred and my Interests are Nature, Music, DIY and crafts, Business and entrepreneurship, and Technology",Lafayette,United States
04342,James Gavin,Female,1956-07-25,'Finance and investments',Hi my name is James and my Interests are Finance and investments,Norwood,United States
04343,Daniel Garcia,Male,1974-05-20,"'Social causes and activism', 'Beauty', 'Business and entrepreneurship', 'Gaming'","Hi my name is Daniel and my Interests are Social causes and activism, Beauty, Business and entrepreneurship, and Gaming",Jacksonville Beach,United States
04345,Gail Mohr,Male,1955-04-09,'Movies',Hi my name is Gail and my Interests are Movies,Baltimore,United States
04358,Anthony Lemle,Female,1957-06-10,"'Science', 'DIY and crafts'",Hi my name is Anthony and my Interests are Science and DIY and crafts,Avon,United States
04361,James Carrithers,Female,1986-03-23,"'Technology', 'Cooking', 'Beauty'","Hi my name is James and my Interests are Technology, Cooking, and Beauty",Homer Glen,United States
04390,Jessie Smalls,Male,1965-08-15,"'Fitness', 'Pets', 'Pets'","Hi my name is Jessie and my Interests are Fitness, Pets, and Pets",Waukegan,United States
04392,Diane Walker,Male,1991-11-20,"'Outdoor activities', 'Gardening', 'Outdoor activities'","Hi my name is Diane and my Interests are Outdoor activities, Gardening, and Outdoor activities",Muskegon,United States
04401,Cindy Brown,Male,1989-09-07,'History',Hi my name is Cindy and my Interests are History,Wellington,United States
04402,Paula Jones,Female,1989-06-17,'Beauty',Hi my name is Paula and my Interests are Beauty,Bellingham,United States
04405,Betty Gallegos,Female,1988-01-06,'Books',Hi my name is Betty and my Interests are Books,Albany,United States
04437,Albert Frein,Female,1969-11-10,"'Gaming', 'Nature', 'Food and dining', 'Cooking'","Hi my name is Albert and my Interests are Gaming, Nature, Food and dining, and Cooking",Bristol,United States
04439,Gertrude Colvin,Female,1992-02-10,'Nature',Hi my name is Gertrude and my Interests are Nature,Gillette,United States
04446,Richard Castro,Male,1995-12-08,"'Parenting and family', 'Photography', 'History'","Hi my name is Richard and my Interests are Parenting and family, Photography, and History",Windsor,United States
04451,Shelly Evans,Female,1974-01-02,"'Pets', 'DIY and crafts', 'Food and dining', 'Art'","Hi my name is Shelly and my Interests are Pets, DIY and crafts, Food and dining, and Art",Fallbrook,United States
04455,Cassaundra Patrick,Female,1994-02-21,'Politics',Hi my name is Cassaundra and my Interests are Politics,West Englewood,United States
04466,Joseph Dunbar,Female,1987-04-20,"'Fitness', 'Science', 'Technology', 'DIY and crafts', 'Fitness'","Hi my name is Joseph and my Interests are Fitness, Science, Technology, DIY and crafts, and Fitness",Claremont,United States
04487,Benjamin Cockerham,Male,1994-01-03,"'Photography', 'Education and learning'",Hi my name is Benjamin and my Interests are Photography and Education and learning,Braintree,United States
04495,Amy Lewis,Male,1969-09-08,"'Cooking', 'Cooking', 'Cooking', 'History'","Hi my name is Amy and my Interests are Cooking, Cooking, Cooking, and History",Danville,United States
04510,Melody Moon,Female,1998-09-05,"'DIY and crafts', 'Fashion', 'Gaming'","Hi my name is Melody and my Interests are DIY and crafts, Fashion, and Gaming",Hanover,United States
04515,Olga James,Female,1978-08-23,"'Health and wellness', 'Cars and automobiles', 'Fitness', 'Movies'","Hi my name is Olga and my Interests are Health and wellness, Cars and automobiles, Fitness, and Movies",Florida Ridge,United States
04522,Kayla Lemos,Male,1954-06-14,"'Fitness', 'Travel', 'Pets', 'Education and learning'","Hi my name is Kayla and my Interests are Fitness, Travel, Pets, and Education and learning",Lenexa,United States
04531,Don Thomas,Male,2004-10-18,'Education and learning',Hi my name is Don and my Interests are Education and learning,Hopkins,United States
04533,Kathy Benavides,Male,1990-08-14,"'Gaming', 'Science', 'Cooking', 'Food and dining', 'Technology'","Hi my name is Kathy and my Interests are Gaming, Science, Cooking, Food and dining, and Technology",Lansdale,United States
04541,Ashley Robison,Male,2003-04-11,"'Movies', 'Gaming'",Hi my name is Ashley and my Interests are Movies and Gaming,Haverhill,United States
04545,Dana Hoffman,Male,1967-07-12,'Education and learning',Hi my name is Dana and my Interests are Education and learning,Norwood,United States
04548,Pamela Cloninger,Male,1954-10-28,"'Outdoor activities', 'Fashion', 'Nature', 'Fitness', 'Fitness'","Hi my name is Pamela and my Interests are Outdoor activities, Fashion, Nature, Fitness, and Fitness",Maplewood,United States
04568,Lynn Buchholtz,Male,1979-07-03,"'Beauty', 'Parenting and family', 'Fashion', 'Outdoor activities', 'Health and wellness'","Hi my name is Lynn and my Interests are Beauty, Parenting and family, Fashion, Outdoor activities, and Health and wellness",Concord,United States
04585,Mary Creger,Female,1957-08-14,"'DIY and crafts', 'Gardening', 'Gaming', 'Music', 'Outdoor activities'","Hi my name is Mary and my Interests are DIY and crafts, Gardening, Gaming, Music, and Outdoor activities",Rochester,United States
04587,Scott Garrett,Female,1985-12-18,"'Fashion', 'Parenting and family', 'Travel'","Hi my name is Scott and my Interests are Fashion, Parenting and family, and Travel",Lemon Grove,United States
04602,Mark Parker,Female,1981-08-07,"'Cooking', 'Books', 'Art', 'Sports'","Hi my name is Mark and my Interests are Cooking, Books, Art, and Sports",Gary,United States
04604,Ashely Hernandez,Female,1956-09-10,'Nature',Hi my name is Ashely and my Interests are Nature,Fairview Heights,United States
04607,Joseph Darling,Male,1969-09-16,"'Science', 'Gaming', 'Art', 'Pets', 'Art'","Hi my name is Joseph and my Interests are Science, Gaming, Art, Pets, and Art",Sterling Heights,United States
04621,Catherine Yeah,Male,1983-09-20,"'Food and dining', 'Books', 'DIY and crafts', 'DIY and crafts'","Hi my name is Catherine and my Interests are Food and dining, Books, DIY and crafts, and DIY and crafts",Shelby,United States
04624,Robert Lee,Male,1975-09-23,"'Politics', 'Education and learning', 'Books', 'Fashion', 'Books'","Hi my name is Robert and my Interests are Politics, Education and learning, Books, Fashion, and Books",Lexington,United States
04638,Susan Gordin,Female,1998-04-04,"'Social causes and activism', 'Art'",Hi my name is Susan and my Interests are Social causes and activism and Art,Colton,United States
04648,Ernest Wilson,Male,1974-09-20,'Art',Hi my name is Ernest and my Interests are Art,Jasmine Estates,United States
04654,Walter Turk,Male,1968-01-06,"'Health and wellness', 'Outdoor activities', 'Movies'","Hi my name is Walter and my Interests are Health and wellness, Outdoor activities, and Movies",Spring Valley,United States
04660,Cristina Woods,Female,2003-03-31,"'Parenting and family', 'Food and dining', 'Health and wellness', 'Music', 'Sports'","Hi my name is Cristina and my Interests are Parenting and family, Food and dining, Health and wellness, Music, and Sports",Cincinnati,United States
04662,Audrey Gibson,Female,1957-12-06,"'History', 'Outdoor activities', 'DIY and crafts', 'Finance and investments', 'Parenting and family'","Hi my name is Audrey and my Interests are History, Outdoor activities, DIY and crafts, Finance and investments, and Parenting and family",Concord,United States
04679,Luther Luper,Female,1978-09-01,"'Parenting and family', 'Nature'",Hi my name is Luther and my Interests are Parenting and family and Nature,Lompoc,United States
04691,Grant Berry,Female,1994-08-04,"'Sports', 'Art', 'Books'","Hi my name is Grant and my Interests are Sports, Art, and Books",Bon Air,United States
04695,Melvin Zimmerman,Male,1993-12-09,'Fashion',Hi my name is Melvin and my Interests are Fashion,Perrysburg,United States
04702,Mary Chao,Male,1998-12-01,"'Social causes and activism', 'Cooking', 'Science', 'Books'","Hi my name is Mary and my Interests are Social causes and activism, Cooking, Science, and Books",Round Lake,United States
